tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,X1,id,imdbid,rating,title,year
tt0104298,5.2,596,movie,Freddie as F.R.O.7.,Freddie as F.R.O.7.,0,1992,,91,"Adventure,Animation,Fantasy",2237,7601,0104298,1,Freddie as F.R.O.7.,1992
tt0104321,6.7,3007,movie,"Gas, Food Lodging","Gas, Food Lodging",0,1992,,101,"Drama,Romance",2270,1345,0104321,3,Gas Food Lodging,1992
tt0104348,7.8,86711,movie,Glengarry Glen Ross,Glengarry Glen Ross,0,1992,,100,"Crime,Drama,Mystery",2243,450,0104348,0,Glengarry Glen Ross,1992
tt0104409,5.5,23938,movie,Hellraiser III: Hell on Earth,Hellraiser III: Hell on Earth,0,1992,,97,Horror,2232,6397,0104409,3,Hellraiser III: Hell on Earth,1992
tt0104412,6.5,19408,movie,Hero,Hero,0,1992,,119,"Comedy,Drama,Romance",2221,4999,0104412,1,Hero,1992
tt0104431,6.7,248124,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,0,1992,,120,"Adventure,Comedy,Family",2207,433,0104431,3,Home Alone 2: Lost in New York,1992
tt0104452,6.1,19650,movie,HouseSitter,HouseSitter,0,1992,,102,"Comedy,Romance",2203,7640,0104452,1,HouseSitter,1992
tt0104454,7.5,24916,movie,Howards End,Howards End,0,1992,,142,"Drama,Romance",2234,2415,0104454,3,Howards End,1992
tt0104466,7.6,24390,movie,Husbands and Wives,Husbands and Wives,0,1992,,108,"Comedy,Drama,Romance",2231,4903,0104466,3,Husbands and Wives,1992
tt0104652,7.8,58843,movie,Porco Rosso,Kurenai no buta,0,1992,,94,"Adventure,Animation,Comedy",2216,3414,0104652,1,Porco Rosso (Kurenai no Buta),1992
tt0104670,5.3,7891,movie,Ladybugs,Ladybugs,0,1992,,90,"Comedy,Sport",2246,4837,0104670,3,Ladybugs,1992
tt0104684,7.9,42563,movie,Hard Boiled,Lat sau san taam,0,1992,,128,"Action,Crime,Drama",2202,7245,0104684,0,Hard Boiled,1992
tt0104691,7.8,131980,movie,The Last of the Mohicans,The Last of the Mohicans,0,1992,,112,"Action,Adventure,Drama",2211,7031,0104691,2,"Last of the Mohicans, The",1992
tt0104692,5.4,31021,movie,The Lawnmower Man,The Lawnmower Man,0,1992,,108,"Horror,Sci-Fi",2215,5241,0104692,1,"Lawnmower Man, The",1992
tt0104694,7.2,81606,movie,A League of Their Own,A League of Their Own,0,1992,,128,"Comedy,Drama,Family",2218,560,0104694,3,A League of Their Own,1992
tt0104697,6.7,1248,movie,Leaving Normal,Leaving Normal,0,1992,,110,"Comedy,Drama",2254,2466,0104697,3,Leaving Normal,1992
tt0104779,7.2,30226,movie,Bitter Moon,Bitter Moon,0,1992,,139,"Drama,Romance,Thriller",2214,8287,0104779,3,Bitter Moon,1992
tt0104797,7.7,73385,movie,Malcolm X,Malcolm X,0,1992,,202,"Biography,Drama,History",2206,4391,0104797,3,Malcolm X,1992
tt0104815,6.9,57618,movie,El Mariachi,El mariachi,0,1992,,81,"Action,Crime,Thriller",2245,1886,0104815,0,El Mariachi,1992
tt0104868,6.5,51222,movie,The Mighty Ducks,The Mighty Ducks,0,1992,,100,"Comedy,Drama,Family",2258,1126,0104868,1,"Mighty Ducks, The",1992
tt0104922,6.4,1546,movie,Motorama,Motorama,0,1991,,90,"Adventure,Comedy,Crime",2187,2857,0104922,1,Motorama,1991
tt0104940,7.7,40256,movie,The Muppet Christmas Carol,The Muppet Christmas Carol,0,1992,,85,"Comedy,Drama,Family",2239,1101,0104940,1,"Muppet Christmas Carol, The",1992
tt0104952,7.5,93592,movie,My Cousin Vinny,My Cousin Vinny,0,1992,,120,"Comedy,Crime",2228,1895,0104952,1,My Cousin Vinny,1992
tt0104981,5.3,835,movie,Neon City,Neon City,0,1991,,99,"Action,Adventure,Sci-Fi",2166,4358,0104981,3,Neon City,1991
tt0104990,7,17044,movie,Newsies,Newsies,0,1992,,121,"Drama,Family,History",2262,2628,0104990,1,Newsies,1992
tt0105107,7.5,4582,movie,Passion Fish,Passion Fish,0,1992,,135,Drama,2248,2349,0105107,3,Passion Fish,1992
tt0105121,6.4,27508,movie,The People Under the Stairs,The People Under the Stairs,0,1991,,102,"Comedy,Horror,Mystery",2176,7163,0105121,3,"People Under the Stairs, The",1991
tt0105130,7,9444,movie,Peter's Friends,Peter's Friends,0,1992,,101,"Comedy,Drama,Romance",2263,6702,0105130,3,Peter&#39;s Friends,1992
tt0105151,7.6,47978,movie,The Player,The Player,0,1992,,124,"Comedy,Crime,Drama",2242,3636,0105151,3,"Player, The",1992
tt0105236,8.3,792083,movie,Reservoir Dogs,Reservoir Dogs,0,1992,,99,"Crime,Drama,Thriller",2240,18,0105236,0,Reservoir Dogs,1992
tt0105265,7.3,47654,movie,A River Runs Through It,A River Runs Through It,0,1992,,123,Drama,2222,6123,0105265,2,A River Runs Through It,1992
tt0105316,6.4,1665,movie,Sarafina!,Sarafina!,0,1992,,117,"Drama,Musical",2200,2457,0105316,3,Sarafina!,1992
tt0105323,8,224262,movie,Scent of a Woman,Scent of a Woman,0,1992,,156,Drama,2217,3787,0105323,1,Scent of a Woman,1992
tt0105414,6.3,27754,movie,Single White Female,Single White Female,0,1992,,107,"Drama,Thriller",2238,2504,0105414,3,Single White Female,1992
tt0105415,6.7,25157,movie,Singles,Singles,0,1992,,99,"Comedy,Drama,Romance",2212,6317,0105415,2,Singles,1992
tt0105417,6.3,76316,movie,Sister Act,Sister Act,0,1992,,100,"Comedy,Crime,Family",2220,1352,0105417,3,Sister Act,1992
tt0105435,7.1,48189,movie,Sneakers,Sneakers,0,1992,,126,"Comedy,Crime,Drama",2265,5654,0105435,1,Sneakers,1992
tt0105459,6.2,9825,movie,Split Second,Split Second,0,1992,,90,"Action,Crime,Horror",2250,7179,0105459,0,Split Second,1992
tt0105477,4.1,35130,movie,Stop! Or My Mom Will Shoot,Stop! Or My Mom Will Shoot,0,1992,,87,"Action,Comedy,Family",2259,4779,0105477,2,Stop! Or My Mom Will Shoot,1992
tt0105481,5.7,3029,movie,Straight Talk,Straight Talk,0,1992,,91,"Comedy,Drama,Romance",2233,2709,0105481,3,Straight Talk,1992
tt0105577,6,970,movie,This Is My Life,This Is My Life,0,1992,,105,Drama,2204,2506,0105577,3,This is My Life,1992
tt0105616,5.3,8067,movie,Tom and Jerry: The Movie,Tom and Jerry: The Movie,0,1992,,84,"Adventure,Animation,Comedy",2251,7191,0105616,3,Tom and Jerry: The Movie,1992
tt0105619,6.6,2801,movie,The Heroic Trio,Dong fang san xia,0,1993,,88,"Action,Fantasy",2309,3405,0105619,3,"Heroic Trio, The",1993
tt0105629,5,28692,movie,Toys,Toys,0,1992,,118,"Adventure,Comedy,Drama",2205,1836,0105629,3,Toys,1992
tt0105643,2.8,27996,movie,Troll 2,Troll 2,0,1990,,95,"Comedy,Fantasy,Horror",2071,4719,0105643,3,Troll 2,1990
tt0105665,7.2,73657,movie,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,0,1992,,134,"Drama,Horror,Mystery",2223,2432,0105665,3,Twin Peaks: Fire Walk With Me,1992
tt0105682,7.7,7995,movie,Un Coeur en Hiver,Un coeur en hiver,0,1992,,105,"Drama,Romance",2256,5425,0105682,3,Un Coeur en Hiver,1992
tt0105695,8.2,328965,movie,Unforgiven,Unforgiven,0,1992,,130,"Drama,Western",2210,7006,0105695,3,Unforgiven,1992
tt0105793,7,128457,movie,Wayne's World,Wayne's World,0,1992,,94,"Comedy,Music",2241,4731,0105793,1,Wayne&#39;s World,1992
tt0105851,7.2,3531,movie,Full Contact,Xia dao Gao Fei,0,1992,,96,"Action,Crime,Drama",2226,1867,0105851,1,Full Contact,1992
tt0105859,7.3,3265,movie,Dragon Inn,Sun lung moon hak chan,0,1992,,88,Action,2236,6862,0105859,3,Dragon Inn,1992
tt0106220,6.7,66842,movie,Addams Family Values,Addams Family Values,0,1993,,94,"Comedy,Fantasy",2300,1436,0106220,3,Addams Family Values,1993
tt0106226,7.2,42462,movie,The Age of Innocence,The Age of Innocence,0,1993,,139,"Drama,Romance",2319,3097,0106226,3,"Age of Innocence, The",1993
tt0106303,5.2,843,movie,Arctic Blue,Arctic Blue,0,1993,,95,"Action,Thriller",2308,7055,0106303,1,Arctic Blue,1993
tt0106308,7.6,147334,movie,Army of Darkness,Army of Darkness,0,1992,,81,"Comedy,Horror",2264,1276,0106308,2,Army of Darkness,1992
tt0106332,8.1,21157,movie,Farewell My Concubine,Ba wang bie ji,0,1993,,171,"Drama,Music,Romance",2301,6215,0106332,0,Farewell My Concubine,1993
tt0106341,7.4,10944,movie,Bad Boy Bubby,Bad Boy Bubby,0,1993,,114,"Comedy,Crime,Drama",2317,950,0106341,1,Bad Boy Bubby,1993
tt0106364,7.9,36711,movie,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm,0,1993,,76,"Action,Adventure,Animation",2310,4877,0106364,0,Batman: Mask of the Phantasm,1993
tt0106387,7.2,50656,movie,Benny & Joon,Benny & Joon,0,1993,,98,"Comedy,Drama,Romance",2297,7619,0106387,1,Benny &amp; Joon,1993
tt0106400,4.9,15859,movie,The Beverly Hillbillies,The Beverly Hillbillies,0,1993,,92,"Comedy,Family",2332,3704,0106400,3,"Beverly Hillbillies, The",1993
tt0106408,6.5,938,movie,Bhaji on the Beach,Bhaji on the Beach,0,1993,,101,"Comedy,Drama",2365,5725,0106408,3,Bhaji on the Beach,1993
tt0106417,7.8,1904,movie,Sailor Moon R: The Movie: The Promise of the Rose,Gekijô-ban - Bishôjo senshi Sêrâ Mûn R,0,1993,,61,"Action,Animation,Comedy",2331,3330,0106417,3,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),1993
tt0106449,6.1,6514,tvMovie,Body Bags,Body Bags,0,1993,,91,"Comedy,Horror,Sci-Fi",2326,7272,0106449,1,Body Bags,1993
tt0106452,5.9,14986,movie,Body Snatchers,Body Snatchers,0,1993,,87,"Horror,Sci-Fi",2282,5521,0106452,3,Body Snatchers,1993
tt0106453,4.4,12635,movie,Body of Evidence,Body of Evidence,0,1993,,99,"Drama,Thriller",2337,5243,0106453,3,Body of Evidence,1993
tt0106469,8,26029,movie,"Blood In, Blood Out",Bound by Honor,0,1993,,180,"Crime,Drama",2291,5665,0106469,0,"Blood In, Blood Out",1993
tt0106471,4.6,10519,movie,Boxing Helena,Boxing Helena,0,1993,,107,"Drama,Mystery,Romance",2304,1517,0106471,1,Boxing Helena,1993
tt0106582,6.4,107861,movie,Cliffhanger,Cliffhanger,0,1993,,113,"Action,Adventure,Thriller",2285,3369,0106582,1,Cliffhanger,1993
tt0106598,5.3,46002,movie,Coneheads,Coneheads,0,1993,,88,"Comedy,Sci-Fi",2294,4636,0106598,3,Coneheads,1993
tt0106611,6.9,81687,movie,Cool Runnings,Cool Runnings,0,1993,,98,"Adventure,Comedy,Family",2288,1602,0106611,1,Cool Runnings,1993
tt0106673,6.8,44583,movie,Dave,Dave,0,1993,,110,"Comedy,Romance",2275,1133,0106673,3,Dave,1993
tt0106677,7.7,142950,movie,Dazed and Confused,Dazed and Confused,0,1993,,102,Comedy,2333,861,0106677,3,Dazed and Confused,1993
tt0106689,5.3,2980,tvMovie,Detonator,Death Train,0,1993,,100,"Action,Thriller",2340,1666,0106689,3,Death Train,1993
tt0106697,6.6,140864,movie,Demolition Man,Demolition Man,0,1993,,115,"Action,Crime,Sci-Fi",2284,117,0106697,0,Demolition Man,1993
tt0106770,7,24657,movie,Dragon: The Bruce Lee Story,Dragon: The Bruce Lee Story,0,1993,,120,"Action,Biography,Drama",2273,5083,0106770,3,Dragon: The Bruce Lee Story,1993
tt0106834,4.3,6604,movie,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,0,1993,,95,"Comedy,Drama,Romance",2325,1790,0106834,3,Even Cowgirls Get The Blues,1993
tt0106873,5.7,6108,movie,Fatal Instinct,Fatal Instinct,0,1993,,91,"Comedy,Crime,Thriller",2277,1856,0106873,3,Fatal Instinct,1993
tt0106918,6.8,102293,movie,The Firm,The Firm,0,1993,,154,"Drama,Mystery,Thriller",2362,6474,0106918,3,"Firm, The",1993
tt0106977,7.8,238765,movie,The Fugitive,The Fugitive,0,1993,,130,"Action,Crime,Drama",2278,2916,0106977,2,"Fugitive, The",1993
tt0107007,7.7,23860,movie,Gettysburg,Gettysburg,0,1993,,271,"Drama,History,War",2360,4917,0107007,0,Gettysburg,1993
tt0107048,8,523539,movie,Groundhog Day,Groundhog Day,0,1993,,101,"Comedy,Fantasy,Romance",2356,114,0107048,2,Groundhog Day,1993
tt0107065,7.3,1457,tvMovie,Gypsy,Gypsy,0,1993,,153,"Biography,Comedy,Drama",2355,3715,0107065,3,Gypsy,1993
tt0107091,6.9,14478,movie,Heart and Souls,Heart and Souls,0,1993,,104,"Comedy,Drama,Fantasy",2342,3123,0107091,2,Heart and Souls,1993
tt0107099,7.2,1503,tvMiniSeries,Heidi,Heidi,0,1993,,193,"Drama,Family",2314,5285,0107099,3,Heidi,1993
tt0107120,6.8,77699,movie,Hocus Pocus,Hocus Pocus,0,1993,,96,"Comedy,Family,Fantasy",2316,587,0107120,3,Hocus Pocus,1993
tt0107131,6.9,37931,movie,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,0,1993,,84,"Adventure,Comedy,Drama",2351,1088,0107131,1,Homeward Bound: The Incredible Journey,1993
tt0107144,6.6,76151,movie,Hot Shots! Part Deux,Hot Shots! Part Deux,0,1993,,86,"Action,Comedy",2298,6173,0107144,3,Hot Shots! Part Deux,1993
tt0107151,6.9,18958,movie,The House of the Spirits,The House of the Spirits,0,1993,,140,"Drama,Romance",2313,7840,0107151,3,La casa de los esp&iacute;ritus,1993
tt0107156,7.7,12346,movie,The Wedding Banquet,Xi yan,0,1993,,106,"Comedy,Drama,Romance",2283,1195,0107156,3,"Wedding Banquet, The",1993
tt0107206,7.2,82562,movie,In the Line of Fire,In the Line of Fire,0,1993,,128,"Action,Crime,Drama",2302,7667,0107206,1,In the Line of Fire,1993
tt0107207,8.1,136370,movie,In the Name of the Father,In the Name of the Father,0,1993,,133,"Biography,Drama",2290,7514,0107207,2,In the Name of the Father,1993
tt0107211,5.9,55228,movie,Indecent Proposal,Indecent Proposal,0,1993,,117,"Drama,Romance",2323,7642,0107211,0,Indecent Proposal,1993
tt0107212,6.5,4573,movie,Indian Summer,Indian Summer,0,1993,,97,"Comedy,Drama,Romance",2322,5065,0107212,3,Indian Summer,1993
tt0107214,8,2593,movie,India,Indien,0,1993,,90,"Comedy,Drama",2348,4337,0107214,0,Indien,1993
tt0107282,7.6,13741,movie,The Joy Luck Club,The Joy Luck Club,0,1993,,139,Drama,2318,3088,0107282,3,"Joy Luck Club, The",1993
tt0107290,8.1,752088,movie,Jurassic Park,Jurassic Park,0,1993,,127,"Adventure,Sci-Fi,Thriller",2354,109,0107290,3,Jurassic Park,1993
tt0107315,6.5,10776,movie,Kika,Kika,0,1993,,114,Comedy,2329,7699,0107315,3,Kika,1993
tt0107426,6,13911,movie,Little Buddha,Little Buddha,0,1993,,123,Drama,2274,2892,0107426,1,Little Buddha,1993
tt0107492,6.6,806,movie,The Making of '...And God Spoke',The Making of '...And God Spoke',0,1993,,82,Comedy,2334,7418,0107492,1,"Making of &#39;...And God Spoke&#39;, The",1993
tt0107507,7.4,32873,movie,Manhattan Murder Mystery,Manhattan Murder Mystery,0,1993,,104,"Comedy,Mystery",2279,810,0107507,3,Manhattan Murder Mystery,1993
tt0107529,6.8,8130,movie,Matinee,Matinee,0,1993,,99,"Comedy,Drama",2343,6844,0107529,1,Matinee,1993
tt0107614,7,211910,movie,Mrs. Doubtfire,Mrs. Doubtfire,0,1993,,125,"Comedy,Drama,Family",2303,436,0107614,3,Mrs. Doubtfire,1993
tt0107653,7.9,28839,movie,Naked,Naked,0,1993,,132,"Comedy,Drama",2295,3550,0107653,3,Naked,1993
tt0107688,8,259853,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0,1993,,76,"Animation,Family,Fantasy",2276,2543,0107688,1,"Nightmare Before Christmas, The",1993
tt0107745,6.5,4379,movie,Once Upon a Forest,Once Upon a Forest,0,1993,,71,"Adventure,Animation,Drama",2327,2492,0107745,3,Once Upon a Forest,1993
tt0107756,7.2,11763,movie,Orlando,Orlando,0,1992,,94,"Biography,Drama,Fantasy",2261,1877,0107756,2,Orlando,1992
tt0107798,6.6,67733,movie,The Pelican Brief,The Pelican Brief,0,1993,,141,"Crime,Drama,Mystery",2349,7277,0107798,3,"Pelican Brief, The",1993
tt0107808,7.5,65536,movie,A Perfect World,A Perfect World,0,1993,,138,"Crime,Drama,Thriller",2296,7611,0107808,1,A perfect world,1993
tt0107818,7.7,201077,movie,Philadelphia,Philadelphia,0,1993,,125,Drama,2280,5919,0107818,2,Philadelphia,1993
tt0107822,7.6,71506,movie,The Piano,The Piano,0,1993,,121,"Drama,Music,Romance",2281,2230,0107822,3,"Piano, The",1993
tt0107840,6,10639,movie,Poetic Justice,Poetic Justice,0,1993,,109,"Drama,Romance",2307,8148,0107840,3,Poetic Justice,1993
tt0107843,6,22720,movie,Point of No Return,Point of No Return,0,1993,,109,"Action,Crime,Drama",2311,543,0107843,3,Point of No Return/The Assassin,1993
tt0107875,6.9,2106,movie,The Princess and the Goblin,The Princess and the Goblin,0,1991,,82,"Adventure,Animation,Comedy",2142,4973,0107875,3,"Princess and the Goblin, The",1991
tt0107943,7.9,54631,movie,The Remains of the Day,The Remains of the Day,0,1993,,134,"Drama,Romance",2336,3761,0107943,1,"Remains of the Day, The",1993
tt0107952,5.9,22471,video,Aladdin: The Return of Jafar,The Return of Jafar,0,1994,,69,"Adventure,Animation,Comedy",2368,1066,0107952,0,"Return of Jafar, The",1994
tt0107969,6.2,38679,movie,Rising Sun,Rising Sun,0,1993,,125,"Action,Crime,Drama",2286,5580,0107969,1,Rising Sun,1993
tt0107977,6.7,103589,movie,Robin Hood: Men in Tights,Robin Hood: Men in Tights,0,1993,,104,"Adventure,Comedy,Musical",2347,1067,0107977,3,Robin Hood: Men in Tights,1993
tt0107978,4,40812,movie,RoboCop 3,RoboCop 3,0,1993,,104,"Action,Crime,Sci-Fi",2359,5238,0107978,3,RoboCop 3,1993
tt0108000,7.1,2202,movie,Ruby in Paradise,Ruby in Paradise,0,1993,,114,"Drama,Romance",2357,852,0108000,3,Ruby in Paradise,1993
tt0108037,7.8,68620,movie,The Sandlot,The Sandlot,0,1993,,101,"Comedy,Drama,Family",2312,899,0108037,0,"Sandlot, The",1993
tt0108052,8.9,1039496,movie,Schindler's List,Schindler's List,0,1993,,195,"Biography,Drama,History",2353,1497,0108052,3,Schindler&#39;s List,1993
tt0108065,7.5,26524,movie,Searching for Bobby Fischer,Searching for Bobby Fischer,0,1993,,109,"Biography,Drama",2306,3336,0108065,0,Searching for Bobby Fischer,1993
tt0108071,7.3,32440,movie,The Secret Garden,The Secret Garden,0,1993,,101,"Drama,Family,Fantasy",2350,1434,0108071,3,"Secret Garden, The",1993
tt0108122,7.7,38736,movie,Short Cuts,Short Cuts,0,1993,,188,"Comedy,Drama",2341,5316,0108122,3,Short Cuts,1993
tt0108147,5.5,42876,movie,Sister Act 2: Back in the Habit,Sister Act 2: Back in the Habit,0,1993,,107,"Comedy,Family,Music",2363,1353,0108147,3,Sister Act 2: Back in the Habit,1993
tt0108160,6.8,140545,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,,105,"Comedy,Drama,Romance",2289,556,0108160,2,Sleepless in Seattle,1993
tt0108162,5,25690,movie,Sliver,Sliver,0,1993,,107,"Drama,Thriller",2293,6076,0108162,3,Sliver,1993
tt0108188,7.6,15409,movie,Sonatine,Sonatine,0,1993,,94,"Action,Comedy,Crime",2299,2847,0108188,0,Sonatine,1993
tt0108255,4,44201,movie,Super Mario Bros.,Super Mario Bros.,0,1993,,104,"Adventure,Comedy,Family",2330,4422,0108255,3,Super Mario Bros.,1993
tt0108265,6.8,14400,movie,Swing Kids,Swing Kids,0,1993,,112,"Drama,Music",2324,727,0108265,1,Swing Kids,1993
tt0108310,6,215,tvMovie,Telling Secrets,Telling Secrets,0,1993,,240,"Mystery,Romance",2315,4555,0108310,3,Telling Secrets,1993
tt0108358,7.8,110271,movie,Tombstone,Tombstone,0,1993,,130,"Action,Biography,Drama",2346,3180,0108358,3,Tombstone,1993
tt0108388,6,1959,movie,The Trial,The Trial,0,1993,,120,"Drama,Thriller",2352,2182,0108388,1,"Trial, The",1993
tt0108394,8,74863,movie,Three Colors: Blue,Trois couleurs: Bleu,0,1993,,98,"Drama,Music,Mystery",2361,984,0108394,3,Three Colors: Blue,1993
tt0108399,7.9,183553,movie,True Romance,True Romance,0,1993,,119,"Crime,Drama,Romance",2358,6349,0108399,1,True Romance,1993
tt0108432,6.9,7171,tvMovie,Ocean Waves,Umi ga kikoeru,0,1993,,72,"Animation,Drama,Romance",2338,558,0108432,3,Umi ga kikoeru,1993
tt0108442,6,6858,movie,Undercover Blues,Undercover Blues,0,1993,,90,"Comedy,Crime",2328,1097,0108442,1,Undercover Blues,1993
tt0108451,6.8,11375,movie,Untamed Heart,Untamed Heart,0,1993,,102,"Comedy,Drama,Romance",2335,3396,0108451,3,Untamed Heart,1993
tt0108550,7.8,192407,movie,What's Eating Gilbert Grape,What's Eating Gilbert Grape,0,1993,,118,Drama,2320,6492,0108550,3,What&#39;s Eating Gilbert Grape,1993
tt0108551,7.3,15132,movie,What's Love Got to Do with It,What's Love Got to Do with It,0,1993,,118,"Biography,Drama,Music",2292,7526,0108551,3,What&#39;s Love Got to Do with It,1993
tt0108624,6.4,2870,movie,Kung Fu Cult Master,Yi tin to lung gei: Moh gaau gaau jue,0,1993,,99,"Action,Fantasy,History",2305,3692,0108624,3,"Evil Cult, The",1993
tt0108941,7.2,28106,tvMiniSeries,The Stand,The Stand,0,1994,1994,361,"Adventure,Drama,Fantasy",2458,537,0108941,3,"Stand, The",1994
tt0109040,6.9,247129,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,1994,,86,Comedy,2452,441,0109040,2,Ace Ventura: Pet Detective,1994
tt0109045,7.5,41956,movie,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert",0,1994,,104,"Comedy,Music",2415,3501,0109045,3,"Adventures of Priscilla, Queen of the Desert, The",1994
tt0109068,6.1,41969,movie,Airheads,Airheads,0,1994,,92,"Comedy,Crime,Music",2416,5341,0109068,1,Airheads,1994
tt0109093,7,5028,movie,Amateur,Amateur,0,1994,,105,"Comedy,Crime,Drama",2434,1571,0109093,3,Amateur,1994
tt0109127,6.1,25560,movie,Angels in the Outfield,Angels in the Outfield,0,1994,,102,"Comedy,Family,Fantasy",2402,1128,0109127,1,Angels in the Outfield,1994
tt0109144,4.4,953,movie,A.P.E.X.,A.P.E.X.,0,1994,,98,"Action,Sci-Fi",2389,5334,0109144,1,A.P.E.X.,1994
tt0109198,5.1,10670,movie,Bad Girls,Bad Girls,0,1994,,99,"Romance,Western",2423,1786,0109198,3,Bad Girls,1994
tt0109254,5.5,68506,movie,Beverly Hills Cop III,Beverly Hills Cop III,0,1994,,104,"Action,Comedy,Crime",2428,1850,0109254,0,Beverly Hills Cop III,1994
tt0109275,2.8,1322,tvMovie,The Birds II: Land's End,The Birds II: Land's End,0,1994,,87,Horror,2445,4645,0109275,3,Birds 2: Land&#39;s End,1994
tt0109277,7.8,1418,movie,Sailor Moon S: The Movie - Hearts in Ice,Gekijô-ban - Bishôjo senshi Sêrâ Mûn S,0,1994,,60,"Action,Animation,Comedy",2406,3331,0109277,3,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),1994
tt0109279,6.6,8262,movie,Black Beauty,Black Beauty,0,1994,,88,"Adventure,Drama,Family",2403,6981,0109279,3,Black Beauty,1994
tt0109306,6.4,6059,movie,Blue Sky,Blue Sky,0,1994,,101,"Drama,Romance",2381,3004,0109306,3,Blue Sky,1994
tt0109327,6.1,9415,movie,Brainscan,Brainscan,0,1994,,96,"Comedy,Horror,Sci-Fi",2411,4920,0109327,1,Brainscan,1994
tt0109370,5.9,14741,movie,Canadian Bacon,Canadian Bacon,0,1995,,91,Comedy,2523,2573,0109370,1,Canadian Bacon,1995
tt0109424,8.1,50101,movie,Chungking Express,Chung Hing sam lam,0,1994,,102,"Crime,Drama,Romance",2405,4056,0109424,1,Chungking Express,1994
